user,role,degree_w,betweenness,community
Ixi1975,contributor,49,3.5133843567386167e-06,0
AimeeSbux,contributor,49,3.5133843567386167e-06,0
agentofsbux,contributor,72,3.5030162697857516e-06,3
BennettWing,contributor,13,3.450055734268893e-06,8
Tamerista85,contributor,13,3.450055734268893e-06,8
Mona101,contributor,2,3.4328792979940266e-06,1
Havinat,contributor,46,3.4255861655420502e-06,1
Debaetal2000,contributor,36,3.4116078510327064e-06,0
Alanwake,contributor,19,3.336207474808709e-06,3
CafeSarah,contributor,19,3.336207474808709e-06,3
alma,contributor,47,3.335988825810236e-06,26
aniwka,contributor,47,3.335988825810236e-06,26
nicdavid,contributor,16,3.2979221821747886e-06,0
taylor08,contributor,16,3.2979221821747886e-06,0
ksamoiloff,contributor,16,3.2979221821747886e-06,0
dreamer266,contributor,16,3.2979221821747886e-06,0
Johnny,contributor,16,3.2979221821747886e-06,0
smurphy,contributor,47,3.2957530663076026e-06,7
ormondlu,contributor,47,3.2957530663076026e-06,7
packrat7,contributor,47,3.2957530663076026e-06,7
ptenerel,contributor,47,3.2957530663076026e-06,7
restart,contributor,47,3.2957530663076026e-06,7
rmaxim,contributor,47,3.2957530663076026e-06,7
seworley,contributor,47,3.2957530663076026e-06,7
tara523,contributor,47,3.2957530663076026e-06,7
TKxoss,contributor,48,3.213550757600128e-06,0
delightful,contributor,36,3.1653109890075593e-06,9
Sueszy,contributor,36,3.1653109890075593e-06,9
SugarFreeJunky,contributor,36,3.1653109890075593e-06,9
cherie_abadie,contributor,36,3.1653109890075593e-06,9
claybird,contributor,36,3.1653109890075593e-06,9
christinadiss,contributor,36,3.1653109890075593e-06,9
akeebush,contributor,45,3.144988899930557e-06,9
jlp10788,contributor,45,3.144988899930557e-06,9
jevvels,contributor,45,3.144988899930557e-06,9
jessielynnjayn,contributor,45,3.144988899930557e-06,9
lillywhite,contributor,45,3.144988899930557e-06,9
justin82,contributor,45,3.144988899930557e-06,9
fordfam3,contributor,45,3.144988899930557e-06,9
atlcoffeelover,contributor,45,3.144988899930557e-06,9
dancerboi1991,contributor,45,3.144988899930557e-06,9
baristaclee,contributor,45,3.144988899930557e-06,9
ckrdwrds,contributor,45,3.144988899930557e-06,9
christmasarwen,contributor,45,3.144988899930557e-06,9
gizmothecat,contributor,45,3.144988899930557e-06,9
nitacats,contributor,45,3.144988899930557e-06,9
ohio_barista,contributor,45,3.144988899930557e-06,9
btterflygrl,contributor,45,3.144988899930557e-06,9
VolcomStonetC,contributor,45,3.144988899930557e-06,9
SBEmployee,contributor,45,3.144988899930557e-06,9
Sugarmlm,contributor,45,3.144988899930557e-06,9
PrisCM,contributor,45,3.144988899930557e-06,9
djmcafe,contributor,37,3.1396380332619316e-06,2
dtdillard,contributor,37,3.1396380332619316e-06,2
cocomarco101,contributor,37,3.1396380332619316e-06,2
eurofood,contributor,10,3.114957068803226e-06,0
willohms,contributor,10,3.114957068803226e-06,0
anemone,contributor,10,3.114957068803226e-06,0
DecafgirlXX,contributor,10,3.114957068803226e-06,0
EnsignElle,contributor,10,3.114957068803226e-06,0
BarbaraB,contributor,45,3.0949760961413903e-06,7
aandersen,contributor,42,3.0907337386968503e-06,3
TheDebZ,contributor,42,3.0907337386968503e-06,3
RedDragon,contributor,7,3.0855144362815734e-06,37
mulderjam,contributor,7,3.0855144362815734e-06,37
chou_pleace,contributor,7,3.0855144362815734e-06,37
coffeeismylove,contributor,7,3.0855144362815734e-06,37
imanurse,contributor,7,3.0855144362815734e-06,37
redprincess,contributor,7,3.0855144362815734e-06,37
SirensSigh,contributor,25,2.997348705988113e-06,3
WyoArizonaGirl,contributor,34,2.962146014998931e-06,11
angela238,contributor,34,2.962146014998931e-06,11
chicity81,contributor,34,2.962146014998931e-06,11
coffeemanfl,contributor,34,2.962146014998931e-06,11
csfab,contributor,34,2.962146014998931e-06,11
gentect,contributor,34,2.962146014998931e-06,11
heidimanoa,contributor,34,2.962146014998931e-06,11
hereamisendme,contributor,34,2.962146014998931e-06,11
cafeitaliana,contributor,34,2.962146014998931e-06,11
adrianne50,contributor,34,2.962146014998931e-06,11
nonfatcapdry,contributor,34,2.962146014998931e-06,11
pyxxydust,contributor,34,2.962146014998931e-06,11
repurposed4him,contributor,34,2.962146014998931e-06,11
tatertotpixie,contributor,34,2.962146014998931e-06,11
vandegar,contributor,34,2.962146014998931e-06,11
xaminmo,contributor,34,2.962146014998931e-06,11
Remsey,contributor,34,2.962146014998931e-06,11
DocRob,contributor,34,2.962146014998931e-06,11
Duane4ta,contributor,34,2.962146014998931e-06,11
LovinaLatte,contributor,34,2.962146014998931e-06,11
CSJ,contributor,34,2.962146014998931e-06,11
BrianandSteff,contributor,34,2.962146014998931e-06,11
BeeYouTeaFull,contributor,34,2.962146014998931e-06,11
Jenny1333,contributor,39,2.945501676074375e-06,3
Schrodlngers,contributor,39,2.945501676074375e-06,3
JCML,contributor,39,2.945501676074375e-06,3
jbjking,contributor,15,2.937466314213762e-06,41
jcgrib,contributor,15,2.937466314213762e-06,41
walisa,contributor,15,2.937466314213762e-06,41
leahrnbs,contributor,45,2.9283770098406846e-06,8
joyco_68,contributor,24,2.9227455797253125e-06,8
jbird67,contributor,24,2.9227455797253125e-06,8
sawatzky,contributor,24,2.9227455797253125e-06,8
wilburh,contributor,45,2.9082657804922953e-06,8
tgnfllvr,contributor,45,2.9082657804922953e-06,8
sparklegirl,contributor,45,2.9082657804922953e-06,8
sbux8573,contributor,45,2.9082657804922953e-06,8
ohsnapitsdee,contributor,45,2.9082657804922953e-06,8
mmattia0,contributor,45,2.9082657804922953e-06,8
m_cowboy,contributor,45,2.9082657804922953e-06,8
liljay8,contributor,45,2.9082657804922953e-06,8
l_sto,contributor,45,2.9082657804922953e-06,8
karlos78,contributor,45,2.9082657804922953e-06,8
Luka,contributor,13,2.9077951223073927e-06,0
floridave,contributor,13,2.9077951223073927e-06,0
NiBaira,contributor,19,2.8989772620308053e-06,10
NikPat,contributor,19,2.8989772620308053e-06,10
Freemont,contributor,19,2.8989772620308053e-06,10
GimmeStars18,contributor,19,2.8989772620308053e-06,10
Penny_McK,contributor,19,2.8989772620308053e-06,10
Zuleme,contributor,11,2.879159008009258e-06,1
janae1103,contributor,11,2.879159008009258e-06,1
crzyfunkichick,contributor,11,2.879159008009258e-06,1
cherylcooley,contributor,11,2.879159008009258e-06,1
baristalexia,contributor,11,2.879159008009258e-06,1
alleydog9,contributor,48,2.864528810821599e-06,11
wolf_sarah1,contributor,48,2.864528810821599e-06,11
wolverine25,contributor,48,2.864528810821599e-06,11
myrewardscard,contributor,48,2.864528810821599e-06,11
jmvf36,contributor,48,2.864528810821599e-06,11
jenna62,contributor,48,2.864528810821599e-06,11
fishorfly,contributor,48,2.864528810821599e-06,11
esterbaquiran,contributor,48,2.864528810821599e-06,11
equimom,contributor,48,2.864528810821599e-06,11
ctkennedy,contributor,48,2.864528810821599e-06,11
queendecaf,contributor,48,2.864528810821599e-06,11
cole_cp3,contributor,48,2.864528810821599e-06,11
sachelle23,contributor,48,2.864528810821599e-06,11
lg63,contributor,48,2.864528810821599e-06,11
mayflower,contributor,48,2.864528810821599e-06,11
mkErin,contributor,48,2.864528810821599e-06,11
marymarymary,contributor,48,2.864528810821599e-06,11
kimloveskoffee,contributor,48,2.864528810821599e-06,11
kdo1,contributor,48,2.864528810821599e-06,11
julieh,contributor,48,2.864528810821599e-06,11
mncarr7,contributor,48,2.864528810821599e-06,11
turkish33,contributor,48,2.864528810821599e-06,11
brendabean,contributor,48,2.864528810821599e-06,11
brighteye,contributor,48,2.864528810821599e-06,11
butlerjo,contributor,48,2.864528810821599e-06,11
scootersfree,contributor,48,2.864528810821599e-06,11
steves1,contributor,48,2.864528810821599e-06,11
tumblercups,contributor,48,2.864528810821599e-06,11
todd91942,contributor,48,2.864528810821599e-06,11
supermoxie,contributor,48,2.864528810821599e-06,11
ajomara,contributor,48,2.864528810821599e-06,11
SLHere,contributor,48,2.864528810821599e-06,11
Spaulding,contributor,48,2.864528810821599e-06,11
ChiIIyBean,contributor,48,2.864528810821599e-06,11
Jlorensen,contributor,48,2.864528810821599e-06,11
Chica231,contributor,48,2.864528810821599e-06,11
HOHO,contributor,48,2.864528810821599e-06,11
Mamabaehr,contributor,48,2.864528810821599e-06,11
MorningStar73,contributor,48,2.864528810821599e-06,11
MrMisto,contributor,48,2.864528810821599e-06,11
Noelani_Kai,contributor,48,2.864528810821599e-06,11
PERCYGIRL,contributor,48,2.864528810821599e-06,11
AlanaM,contributor,48,2.864528810821599e-06,11
Bluefire213,contributor,48,2.864528810821599e-06,11
jruss1557,contributor,46,2.8591441725511576e-06,10
jdjack,contributor,46,2.8591441725511576e-06,10
ladycha,contributor,46,2.8591441725511576e-06,10
eDnitachic,contributor,46,2.8591441725511576e-06,10
graysonjc,contributor,46,2.8591441725511576e-06,10
soy4me,contributor,28,2.8471664422526408e-06,7
nasus,contributor,28,2.8471664422526408e-06,7
sigybaby,contributor,28,2.8471664422526408e-06,7
pequod,contributor,28,2.8471664422526408e-06,7
sasoderl,contributor,28,2.8471664422526408e-06,7
ead44,contributor,28,2.8471664422526408e-06,7
broo22,contributor,28,2.8471664422526408e-06,7
Eperdemicc,contributor,2,2.8018105206608988e-06,1
LadyG,contributor,46,2.795757402978753e-06,9
Oddeoslave,contributor,46,2.795757402978753e-06,9
loveyou_alatte,contributor,31,2.7477383502419456e-06,37
mnelson,contributor,31,2.7477383502419456e-06,37
ndsp,contributor,31,2.7477383502419456e-06,37
tgx4776,contributor,31,2.7477383502419456e-06,37
gutti1985,contributor,31,2.7477383502419456e-06,37
decoramericana,contributor,31,2.7477383502419456e-06,37
joeshmoe208,contributor,31,2.7477383502419456e-06,37
boadiccea,contributor,30,2.6842280692351725e-06,20
uskurrrd,contributor,30,2.6842280692351725e-06,20
small1der,contributor,30,2.6842280692351725e-06,20
sdichiara,contributor,30,2.6842280692351725e-06,20
georgiaobrien1,contributor,30,2.6842280692351725e-06,20
brandlet32,contributor,30,2.6842280692351725e-06,20
cwhitt07,contributor,30,2.6842280692351725e-06,20
ejcallen,contributor,30,2.6842280692351725e-06,20
raga,contributor,30,2.6842280692351725e-06,20
karirich,contributor,30,2.6842280692351725e-06,20
lthergrl,contributor,30,2.6842280692351725e-06,20
mamab4387,contributor,30,2.6842280692351725e-06,20
martmart27,contributor,30,2.6842280692351725e-06,20
native2u,contributor,30,2.6842280692351725e-06,20
SharonaW,contributor,30,2.6842280692351725e-06,20
ThAt1GirL531,contributor,30,2.6842280692351725e-06,20
TrishKA,contributor,30,2.6842280692351725e-06,20
SbuxBarista23,contributor,30,2.6842280692351725e-06,20
MBsbux,contributor,30,2.6842280692351725e-06,20
MimsyB,contributor,30,2.6842280692351725e-06,20
Mindymoe,contributor,30,2.6842280692351725e-06,20
MstngSaly,contributor,30,2.6842280692351725e-06,20
Peas,contributor,30,2.6842280692351725e-06,20
KMYBNZ,contributor,30,2.6842280692351725e-06,20
Lizbet84,contributor,49,2.675508988703862e-06,1
LuvableJL2,contributor,49,2.675508988703862e-06,1
MotherBarista,contributor,49,2.675508988703862e-06,1
Cheli13,contributor,49,2.675508988703862e-06,1
NRB,contributor,49,2.675508988703862e-06,1
Sandiebear,contributor,49,2.675508988703862e-06,1
MrsLuna,contributor,49,2.675508988703862e-06,1
JavaJo62,contributor,49,2.675508988703862e-06,1
MacBabe,contributor,49,2.675508988703862e-06,1
mdarnell,contributor,43,2.6505808878745703e-06,7
ajuliet,contributor,9,2.641932304957299e-06,1
princeXY,contributor,9,2.641932304957299e-06,1
rrykken,contributor,9,2.641932304957299e-06,1
GoldCoast,contributor,9,2.641932304957299e-06,1
KatB,contributor,9,2.641932304957299e-06,1
mox,contributor,9,2.641932304957299e-06,1
angelvan,contributor,29,2.613237093462087e-06,7
Lauradyck,contributor,2,2.6065059003355544e-06,1
ceciisantin,contributor,29,2.5995231559619386e-06,1
c_tanner2,contributor,29,2.5995231559619386e-06,1
brezel,contributor,29,2.5995231559619386e-06,1
bshawn4,contributor,29,2.5995231559619386e-06,1
VentiDB,contributor,29,2.5995231559619386e-06,1
ams78,contributor,29,2.5995231559619386e-06,1
tylermd,contributor,48,2.5536376872430786e-06,11
mcharlotteg,contributor,48,2.5536376872430786e-06,11
morazda,contributor,48,2.5536376872430786e-06,11
nyrn,contributor,48,2.5536376872430786e-06,11
ohmama,contributor,48,2.5536376872430786e-06,11
kmacalico7,contributor,48,2.5536376872430786e-06,11
kazo79,contributor,48,2.5536376872430786e-06,11
keleko,contributor,48,2.5536376872430786e-06,11
kpasa23,contributor,48,2.5536376872430786e-06,11
lattelovur,contributor,48,2.5536376872430786e-06,11
osowired,contributor,48,2.5536376872430786e-06,11
smvb,contributor,48,2.5536376872430786e-06,11
soy_fan,contributor,48,2.5536376872430786e-06,11
rebeccam77,contributor,48,2.5536376872430786e-06,11
rjbene,contributor,48,2.5536376872430786e-06,11
gmcnama7,contributor,48,2.5536376872430786e-06,11
dumba,contributor,48,2.5536376872430786e-06,11
jedipwnces,contributor,48,2.5536376872430786e-06,11
jennanelson,contributor,48,2.5536376872430786e-06,11
jenniferdawn73,contributor,48,2.5536376872430786e-06,11
anamenowinuse,contributor,16,2.515998269487467e-06,1
tracymarie,contributor,16,2.515998269487467e-06,1
rblade12,contributor,16,2.515998269487467e-06,1
bakaneko,contributor,16,2.515998269487467e-06,1
charston,contributor,16,2.515998269487467e-06,1
dbystedt,contributor,16,2.515998269487467e-06,1
justjason,contributor,16,2.515998269487467e-06,1
onaks,contributor,2,2.5032116378063607e-06,1
alceria,contributor,30,2.497248730675873e-06,8
skya27,contributor,30,2.497248730675873e-06,8
pandora,contributor,30,2.497248730675873e-06,8
pioneer,contributor,30,2.497248730675873e-06,8
whatski,contributor,30,2.497248730675873e-06,8
english,contributor,30,2.497248730675873e-06,8
delmarva,contributor,30,2.497248730675873e-06,8
m0mof4CS,contributor,30,2.497248730675873e-06,8
mmvienna,contributor,30,2.497248730675873e-06,8
bsam,contributor,30,2.497248730675873e-06,8
VERNSS,contributor,30,2.497248730675873e-06,8
TOsborn,contributor,30,2.497248730675873e-06,8
TPCgirl,contributor,30,2.497248730675873e-06,8
RayAdams,contributor,30,2.497248730675873e-06,8
CivetCat,contributor,30,2.497248730675873e-06,8
Disney85,contributor,30,2.497248730675873e-06,8
Coffee36,contributor,30,2.497248730675873e-06,8
2boyzmom,contributor,30,2.497248730675873e-06,8
Awesome,contributor,30,2.497248730675873e-06,8
CL311HK,contributor,30,2.497248730675873e-06,8
Mindi,contributor,49,2.4851248922522593e-06,8
NHL2013413,contributor,35,2.445785199518865e-06,3
bobbysmom,contributor,26,2.428577746305216e-06,11
srjjben,contributor,26,2.428577746305216e-06,11
rizzo209,contributor,26,2.428577746305216e-06,11
fefee,contributor,26,2.428577746305216e-06,11
js4usa,contributor,26,2.428577746305216e-06,11
lindsay2,contributor,26,2.428577746305216e-06,11
mekana,contributor,26,2.428577746305216e-06,11
miqtee,contributor,26,2.428577746305216e-06,11
mscatmar,contributor,26,2.428577746305216e-06,11
rikka76,contributor,26,2.428577746305216e-06,11
auntrocky,contributor,26,2.428577746305216e-06,11
Scout11,contributor,26,2.428577746305216e-06,11
Sparkkey,contributor,26,2.428577746305216e-06,11
TXsoylatte,contributor,26,2.428577746305216e-06,11
Tay22,contributor,26,2.428577746305216e-06,11
Unique01,contributor,26,2.428577746305216e-06,11
Divadeb,contributor,26,2.428577746305216e-06,11
JayAre,contributor,26,2.428577746305216e-06,11
Kowabunga,contributor,26,2.428577746305216e-06,11
Alexis0906,contributor,26,2.428577746305216e-06,11
ByrdNest,contributor,26,2.428577746305216e-06,11
Bob110,contributor,26,2.428577746305216e-06,11
Brian12,contributor,26,2.428577746305216e-06,11
FLKate,contributor,18,2.4237904262633165e-06,3
Ashliana4,contributor,18,2.4237904262633165e-06,3
BaristaNathan,contributor,18,2.4237904262633165e-06,3
buddhawoman,contributor,3,2.4237904262633165e-06,15
ICGBob,contributor,33,2.4054826281698036e-06,0
DustinERRN,contributor,33,2.4054826281698036e-06,0
Keada,contributor,33,2.4054826281698036e-06,0
HRMitchell,contributor,44,2.39896491021208e-06,1
Ekat,contributor,26,2.3794478811067033e-06,46
MacGal,contributor,26,2.3794478811067033e-06,46
Mac1973,contributor,26,2.3794478811067033e-06,46
2tallncm,contributor,26,2.3794478811067033e-06,46
Ksmclean,contributor,26,2.3794478811067033e-06,46
NDPBrad,contributor,26,2.3794478811067033e-06,46
ChrisS,contributor,26,2.3794478811067033e-06,46
mainjane,contributor,23,2.373715039937291e-06,1
sfqueen,contributor,23,2.373715039937291e-06,1
ciaogirl,contributor,23,2.373715039937291e-06,1
dkchocodrinker,contributor,23,2.373715039937291e-06,1
hudtex,contributor,23,2.373715039937291e-06,1
java666,contributor,23,2.373715039937291e-06,1
jess_448,contributor,23,2.373715039937291e-06,1
troyalg,contributor,23,2.373715039937291e-06,1
cbdelzell,contributor,23,2.373715039937291e-06,1
aukrainian,contributor,23,2.373715039937291e-06,1
SilkLover,contributor,23,2.373715039937291e-06,1
LoveMyKitties,contributor,23,2.373715039937291e-06,1
Hoohaah,contributor,23,2.373715039937291e-06,1
Adam0702,contributor,23,2.373715039937291e-06,1
crm911,contributor,22,2.360948691147387e-06,1
decafVerona,contributor,47,2.352627713476249e-06,50
dccflover16,contributor,47,2.352627713476249e-06,50
rebtarwhit,contributor,47,2.352627713476249e-06,50
nanhal,contributor,47,2.352627713476249e-06,50
knittingknut,contributor,47,2.352627713476249e-06,50
jwest04,contributor,47,2.352627713476249e-06,50
jarjarbinks,contributor,47,2.352627713476249e-06,50
sim1pdx,contributor,47,2.352627713476249e-06,50
tamer,contributor,47,2.352627713476249e-06,50
adur,contributor,46,2.342885138992352e-06,8
Widgett,contributor,46,2.342885138992352e-06,8
NightOwl,contributor,46,2.342885138992352e-06,8
MerckRx,contributor,46,2.342885138992352e-06,8
SDrezner,contributor,46,2.342885138992352e-06,8
Starcafe,contributor,46,2.342885138992352e-06,8
Zonk,contributor,49,2.3398950035156567e-06,12
shellxo,contributor,49,2.3398950035156567e-06,12
parrodise387,contributor,49,2.3398950035156567e-06,12
pagllc,contributor,49,2.3398950035156567e-06,12
nashnick,contributor,49,2.3398950035156567e-06,12
mickeymouseroc,contributor,49,2.3398950035156567e-06,12
lsellis45,contributor,49,2.3398950035156567e-06,12
tknurse,contributor,49,2.3398950035156567e-06,12
yogold,contributor,49,2.3398950035156567e-06,12
